address,place_name,relevance,longitude,latitude
"Doopanahalli,Bangalore,Karnataka,India","Doopanahalli, Domlur Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560008, India",0.6799999999999999,77.6396382,12.9674584
"Doddaballapur,Bangalore,Karnataka,India","Doddaballapura, Doddaballapura taluk, Bangalore Rural, Karnataka, 561203, India",0.8268496510271699,77.5431463,13.2929583
"Sathanur,Bangalore,Karnataka,India","Sathanur Colony, Bagalur Road, Jakkuru, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 562149, India",0.4209999999999999,77.646629,13.1279084
"Ramamohanapuram,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"kanakapura road,Bangalore,Karnataka,India","Kanakapura Road, Yediyuru, Yediyur Ward, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560004, India",0.6199999999999999,77.5752987,12.9386765
"Kaveri Nagar,Bangalore,Karnataka,India","Vaddarapalya, Homaravu Agara Road, Agara, Horamavu, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560 077, India",0.321,77.646528,13.0386319
"Sundar Ram Shetty Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Kirloskar layout, Basaveshwarnagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Alfa Garden Layout,Bangalore,Karnataka,India","Alfa, Dr. M H Marigowda Road, Eramma Layout, Siddapura, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560 029, India",0.5309999999999999,77.5950506,12.9453166
"Gowdanapalya,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Hoodi Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Gaundanapalya,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Arasanakunte,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"5th block Koramangala,Bangalore,Karnataka,India","5th Cross Road, Koramangala 2nd Block, Koramangala, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560034, India",0.7299999999999999,77.6236442,12.9287736
"JakkurYelahanka,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Gunjur Palya,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Upkar Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Sunkadakatte,Bangalore,Karnataka,India","Sunkadakatte, Kottigepalya, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560091, India",0.7050000000000001,77.5065272,12.995024
"Someshwara Layout,Bangalore,Karnataka,India","Someshwara Layout Road, Doddakannelli, Chikkanayakanahalli, Bangalore East, Bangalore Urban, Karnataka, 560035, India",0.6199999999999999,77.6898075,12.9012558
"Kathreguppe,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Channasandra Layout,Bangalore,Karnataka,India","Channasandra (u/c), SH 35, Maithri Layout, Kadugodi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56066, India",0.5209999999999999,77.7537448,12.987127
"HAL 3rd Stage,Bangalore,Karnataka,India","HAL 3rd Stage, Hosa Tippasandra, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560038, India",0.87,77.6497819,12.9715338
"Doctors Layout,Bangalore,Karnataka,India","Doctors Complex, Church Road, Kaveri Nagara, Konena Agrahara Ward, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560017, India",0.4209999999999999,77.65487119384414,12.95704225
"Austin Town,Bangalore,Karnataka,India","Austin Town, Agaram, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, - 560095, India",0.8524222070032211,77.6152935,12.9612736
"Rajagopala Nagar,Bangalore,Karnataka,India","Rajagopala Nagara Road, Peenya Industrial Area, Dasarahalli Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560058, India",0.6199999999999999,77.513462,13.017559
"Vishwapriya Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Sarakki Nagar,Bangalore,Karnataka,India","1st Cross Road, Sarakki, JP Nagar 1st Phase, Jayanagar 8th Block, Shakambari Nagar, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 5600011, India",0.6299999999999999,77.578242,12.9163386
"Bahubali Nagar,Bangalore,Karnataka,India","Bahubali Nagar, Jalahalli, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560014, India",0.6449999999999999,77.5492146,13.0450669
"Lottegolla Halli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Nandini Layout,Bangalore,Karnataka,India","Nandini Layout, Nandini Layout Ward, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560096, India",0.8535327307304575,77.5378032,13.0104064
"Vibhutipura Extension,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"B Channasandra,Bangalore,Karnataka,India","Channasandra, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56066, India",0.8049999999999999,77.7683853,12.9804938
"Dollars Colony,Bangalore,Karnataka,India","Dollars Colony, J P Nagar, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560076, India",0.7699999999999999,77.5966233,12.903764
"Arehalli,Bangalore,Karnataka,India","Arehalli, Hosakote taluk, Bangalore Rural, Karnataka, India",0.7050000000000001,77.8289489,12.936474
"Cambridge  road,Bangalore,Karnataka,India","Cambridge Road, Jogupalya, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560007, India",0.6199999999999999,77.627826,12.9710599
"Hennur Gardens,Bangalore,Karnataka,India","Hennur Gardens, HBR Layout, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.7199999999999999,77.6432902,13.0376905
"Thyagaraja Nagar,Bangalore,Karnataka,India","Thyagaraja Nagar, Yediyur Ward, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560028, India",0.8527017194975908,77.5683011,12.931392
"Howthinarayanappa Garden,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Bharathi Nagar,Bangalore,Karnataka,India","Bharathi Nagar, Hunasamaranahalli, Bangalore North, Bangalore Urban, Karnataka, India",0.7949999999999999,77.62049897098888,13.13847625
"SRINIVASAPURA,Bangalore,Karnataka,India","Srinivasapura, Swamy Vivekananda Road (Old Madras Road), Udaya Nagar, C V Raman Nagar Ward, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560016, India",0.4209999999999999,77.6549474,12.9900798
"Cambridge Layout,Bangalore,Karnataka,India","Cambridge Layout, Agaram, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560007, India",0.7699999999999999,77.6277757,12.9701231
" ittamadu,Bangalore,Karnataka,India","Ittamadu, Chikkalsandra Ward, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560085, India",0.695,77.5444573,12.9250047
"Doddakannelli,Bangalore,Karnataka,India","Doddakannelli, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560035, India",0.7050000000000001,77.6948847,12.9082413
"Pulkeshi Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Thanisandra Main Road, ,Bangalore,Karnataka,India","State Bank of India, Thanisandra Main Road, Ashwath Nagar, Thanisandra, Yelahanka Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560077, India",0.6309999999999999,77.6328649,13.0572471
"Jayanagar,Bangalore,Karnataka,India","Jayanagar, Pattabhiram Nagar, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, - 560011, India",0.7050000000000001,77.5824229,12.9292731
" Bhoganhalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Kumbalgodu,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"banashankari stage iii sa,Bangalore,Karnataka,India","30th Main road, Banashankari 2nd Stage, Kumaraswamy Layout, Padmanabha Nagar, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560070, India",0.6199999999999999,77.5601443,12.9209316
"Amruthnagar,Bangalore,Karnataka,India","Amruthnagar, Byatarayanapura, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560092, India",0.6799999999999999,77.5981092,13.0569904
"Palace Guttahalli,Bangalore,Karnataka,India","Lower Palace Orchard, Rajamahal Guttahalli, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560080, India",0.7699999999999999,77.5812634,13.0044094
"Akshya Nagar,Bangalore,Karnataka,India","Akshya Complex, Yelahanka Road, MS Palaya, Kuvempu Nagar, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560014, India",0.5209999999999999,77.5451149,13.0694057
" Anekal,Bangalore,Karnataka,India","Anekal, Bangalore Urban, Karnataka, India",0.88,77.68060437921743,12.799122
"BCC Layout,Bangalore,Karnataka,India","BCC Layout, Attiguppe Ward, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560040P, India",0.7949999999999999,77.5313329,12.955703
"Mathikere,Bangalore,Karnataka,India","Mathikere, J P Park Ward, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560054, India",0.797391061753173,77.557374,13.0328884
"Friends Colony,Bangalore,Karnataka,India","Friends Ladies Tailor, Shivalingaiah Road, Shivalingaiah Colony, Jeevanbhima Nagar, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560017, India",0.5209999999999999,77.6569219,12.9634532
"Doddabidrakallu,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Sri Balaji Krupa Layout,Bangalore,Karnataka,India","Sri Balaji Krupa Layout Phase-2, Singasandra, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, India",0.845,77.64606537226058,12.8732692
"Bidadi,Bangalore,Karnataka,India","Nandi Bidadi Thatte Idli, 4th Main Road, Sun City Layout, Konanakunte, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560083, India",0.4209999999999999,77.5822896,12.8861649
"Sampige Layout,Bangalore,Karnataka,India","Sampige Layout, Kaveripura, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560040, India",0.7949999999999999,77.528243,12.9764697
"Virgonagar,Bangalore,Karnataka,India","Virgonagar, Avalahalli, Bangalore East, Bangalore Urban, Karnataka, 560049, India",0.6799999999999999,77.734857,13.0331172
"Dodsworth Layout,Bangalore,Karnataka,India","Dodsworth Enclave, Hagadur, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560066, India",0.6699999999999999,77.744557,12.9707696
"Kudlu Village, ,Bangalore,Karnataka,India","Kudlu, Singasandra, Bommanahalli Zone, Bengaluru, Anekal, Bangalore Urban, Karnataka, - 560068, India",0.7050000000000001,77.6555716,12.8889126
"Rajiv Gandhi Nagar,Bangalore,Karnataka,India","Rajiv Gandhi Nagar, Vidyaranyapura, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560065, India",0.87,77.5838453,13.0702555
"Kurubarahalli,Bangalore,Karnataka,India","Kurubarahalli, Hosakote taluk, Bangalore Rural, Karnataka, 562114, India",0.7050000000000001,77.7987309,13.1019041
"Sector 4 HSR Layout,Bangalore,Karnataka,India","Sector 4, HSR Layout Ward, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 5560034, India",0.97,77.6413778,12.9137782
"Bhagyalakshmi Avenue,Bangalore,Karnataka,India","Bhagyalakshmi Industrial Corp, B-85, 2nd Cross Road, Peenya, HMT Ward, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560058, India",0.4209999999999999,77.5268859,13.0340221
"Kengeri Hobli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Vyalikaval,Bangalore,Karnataka,India","Vyalikaval, Kadu Malleshwar Ward, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 56003, India",0.7612913055606818,77.5751704,13.0042636
"Banaswadi, ,Bangalore,Karnataka,India","India carZ, 100 Feet Road, Banaswadi, Banasavadi, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560043, India",0.431,77.6549166,13.0185287
"Balaji Gardens Layout,Bangalore,Karnataka,India","Sri Balaji Krupa Layout Phase-2, Singasandra, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, India",0.6449999999999999,77.64606537226058,12.8732692
"Thavarekere,Bangalore,Karnataka,India","Thavarekere, Thavarekere Main Road, BTM Layout 1st Stage, Madivala, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560029, India",0.431,77.6105247,12.9221906
"HAL 2nd Stage,Bangalore,Karnataka,India","HAL 2nd Stage, Domlur Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560008, India",0.87,77.6382282,12.9686377
" Devarabeesana Halli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
" Rachenahalli,Bangalore,Karnataka,India","Rachenahalli, Thanisandra, Yelahanka Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560005, India",0.6799999999999999,77.6232576,13.0588586
"Tippenahalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Prestige Sunrise,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"1st Stage Indira Nagar,Bangalore,Karnataka,India","State Bank of India, 9th Main Road, HAL 1st Stage, Hoysala Nagara, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560038, India",0.621,77.641362,12.9719534
"Srigandada Kaval,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Viswajit Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Adityanagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"BDS Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Shanthi Layout,Bangalore,Karnataka,India","Shanthi Layout, Shanthi Layout Main road, Akshaya Nagar, Ramamurthy Nagar, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560036, India",0.5209999999999999,77.6834223,13.0167698
"Esther Enclave Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Volagerekallahalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Keerthi Layout,Bangalore,Karnataka,India","Keerthi Flora Walkway, Kundalahalli Colony, Dodda Nekkundi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56006, India",0.5199999999999999,77.7129759,12.9689701
"Ganga Nagar Extension,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Shikaripalya,Bangalore,Karnataka,India","Shikaripalya, Shikaripalya Road, Nanjapura, Bangalore South, Bangalore Urban, Karnataka, 560100, India",0.431,77.65718080217826,12.8359845
"Huttanahalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Reliable Woods Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"4th T block Jayanagar,Bangalore,Karnataka,India","State Bank of India, 9th Main Road, Jayanagar, Jayanagar 4th Block, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, - 560011, India",0.731,77.5839921,12.9289702
"Nayandanahalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Hagadur,Bangalore,Karnataka,India","Hagadur, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, India",0.6799999999999999,77.74728529140302,12.96334395
"Popular Colony,Bangalore,Karnataka,India","Popular Mutton Stall, Kothnur Main Road, Navodaya Nagar, Konanakunte, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560083, India",0.4209999999999999,77.5821622,12.8871258
"Soundarya Layout,Bangalore,Karnataka,India","Soundarya Institute of Management, Kuduregere Main Road, MEI Layout, Bagalakunte, Dasarahalli Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 562162, India",0.5209999999999999,77.4939828,13.0706671
"Banashankari 6th Stage ,Subramanyapura,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Amarjyothi Colony,Bangalore,Karnataka,India","Union Bank of India, Domlur Service Road, Domlur Village, Domlur Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560071, India",0.321,77.6381838,12.9606833
"Pattanagere,Bangalore,Karnataka,India","Pattanagere, Hemmigepura, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560059, India",0.7050000000000001,77.506701,12.9200602
"Dollars Layout,Bangalore,Karnataka,India","Dollars Colony 3rd main road, RMV Stage II - 1st Block, Aramane Nagara Ward, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560095, India",0.5199999999999999,77.5772894,13.0216678
"Chikkabettahalli,Bangalore,Karnataka,India","Chikkabettahalli, Yelahanka Road, Thindlu, Atturu, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560097, India",0.431,77.5563629,13.0895251
"Bhuvaneswari Nagar,Bangalore,Karnataka,India","Bhuvaneswari Nagar Park, Buvaneswari Nagara, Thanisandra, Yelahanka Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.6699999999999999,77.60243731962916,13.05475765
"Varanasi,Bangalore,Karnataka,India","Varanasi, Hudi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560113, India",0.6799999999999999,77.6860657,13.0304962
"Gopal Reddy Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"sankeswari,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"T c palya,Bangalore,Karnataka,India","Advanced Micro Devices India, 102-103, 2nd Road, EPIP Zone, Dodda Nekkundi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560066, India",0.5209999999999999,77.7257905,12.9753415
"Govindraja Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Virat Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Chennammanakere Achukattu,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Maragondana Halli, kr puram, old madras road,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Dhanalakshmi Layout,Bangalore,Karnataka,India","Dhanalakshmi Bank ATM, Chord Road, PF Layout, Hosahalli, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560040, India",0.5209999999999999,77.5382142,12.9685194
"Jp nagar 8th Phase .,Bangalore,Karnataka,India","State Bank of India, 8th Main, JP Nagar 2nd Phase, J P Nagar, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560069, India",0.721,77.5950737,12.9104179
"Nobo Nagar,Bangalore,Karnataka,India","Nobo Nagar, Begur, Bommanahalli Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560083, India",0.7699999999999999,77.5962356,12.8679232
"Kanakapura Road,Bangalore,Karnataka,India","Kanakapura Road, Yediyuru, Yediyur Ward, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560004, India",0.6199999999999999,77.5752987,12.9386765
"Kadubeesanahalli,Bangalore,Karnataka,India","Kadubeesanahalli Underpass, Outer Ring Road, Kaadubeesanahalli, Bellanduru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 5600109, India",0.4209999999999999,77.695305,12.9394504
"J P Nagar 7th Phase Ramayya City,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Green Domain Layout,Bangalore,Karnataka,India","Green Domain Layout, Dodda Nekkundi, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56006, India",0.87,77.7148942,12.9728468
"Cleveland Town,Bangalore,Karnataka,India","Cleveland Road, Frazer Town, Pulikeshinagar, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 56005, India",0.6199999999999999,77.6133716,12.9942203
"Syndicate Bank Colony,Bangalore,Karnataka,India","Syndicate Bank, Kaggadasapura Main Road, Kaggadasapura, C V Raman Nagar Ward, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560093, India",0.8796133856095018,77.6679566,12.9852368
"Off Sarjapur road, ,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"M C Layout,Bangalore,Karnataka,India","M C Layout, Binny Layout, Marenahalli Ward, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560040, India",0.745,77.5353937,12.9730957
"Nanjappa Layout,Bangalore,Karnataka,India","Karnataka Bank, Outer Ring Road, Nanjappa Garden, Horamavu, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560043, India",0.4209999999999999,77.6501901,13.0218507
"Dodda Banaswadi,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"BEL Layout,Bangalore,Karnataka,India","New BEL Road, Jaladarshini Layout, Aramane Nagara Ward, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560094, India",0.6199999999999999,77.5711478,13.0288251
"Sri Kanteshwara Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Bellari Road,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Jyothi Nagar,Bangalore,Karnataka,India","Jnana Jyothi Auditorium, Palace Road, Sampangiram Nagar Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560053, India",0.5209999999999999,77.5837686,12.9756382
"Tata Nagar,Bangalore,Karnataka,India","TATA Aquila Heights Apartments, Jalahalli, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.7199999999999999,77.53757846389395,13.04575475
"RK Layout 2nd Stage,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Tirumanahalli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Raghuvanahalli,Bangalore,Karnataka,India","Raghuvanahalli Gate, Kanakapura Road, Singapore Gardens, Hemmigepura, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560062, India",0.4209999999999999,77.5461928,12.8811313
"Geddalahalli,Bangalore,Karnataka,India","Geddalahalli, Horamavu, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560 077, India",0.7050000000000001,77.6446688,13.0486343
"Brindavan Nagar,Bangalore,Karnataka,India","Brindavan Vaibhav, Sanjaynagar Main Road, Postal Colony, Sanjaya Nagar Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560095, India",0.5209999999999999,77.5747217,13.0368849
"Mariyannapalya,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Palace Road,Bangalore,Karnataka,India","Palace Road, Fair Field Layout, Vasanth Nagar, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, - 560001, India",0.6199999999999999,77.5886955,12.986146
"Pulikeshi Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Domlur Layout,Bangalore,Karnataka,India","Government PU College,Domlur, 12th Cross Road, Domlur 1st Stage, Domlur Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560071, India",0.431,77.64023188946209,12.9594928
"Vijaya Bank Layout,Bangalore,Karnataka,India","Vijaya Bank, Mudalapalya Branch, Nagarabhavi Road, Kaveri Layout, Maruthi Mandir ward, West Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560072, India",0.621,77.5244618,12.9686251
"Narayanappa Layout,Bangalore,Karnataka,India","Narayanappa Shettipalya 18th Cross, 7th Main Road, BTM Layout Ward, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 76, India",0.5209999999999999,77.6064918,12.9106878
"1Hanuman Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Wilson Garden,Bangalore,Karnataka,India","Wilson Garden, Hombegowda Nagara, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 650027, India",0.7949999999999999,77.5968273,12.9489339
"Kumbhena Agrahara,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Challaghatta,Bangalore,Karnataka,India","Challaghatta, Bellanduru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560017, India",0.7050000000000001,77.651534,12.9451006
"Nyanappana Halli,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Indira Nagar 3rd Stage,Bangalore,Karnataka,India","State Bank of India, 80 Feet Road, Old Thippasandra, Hoysala Nagara, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560038, India",0.4209999999999999,77.6465951,12.976757
"KR Garden,Bangalore,Karnataka,India","KR Garden, Konena Agrahara Ward, East Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560017, India",0.7699999999999999,77.6565969,12.9549208
"Kanakadasa Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Mallathahalli,Bangalore,Karnataka,India","Mallathahalli, Kottigepalya, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560056, India",0.7050000000000001,77.5057232,12.9623214
"Jayamahal Extension,Bangalore,Karnataka,India","Jayamahal Extension, Jayamahal Ward, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560046, India",0.7699999999999999,77.598535,12.999831
"Laxminarayana Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Sahyadri Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Mathikere SBM colony,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"white field,kadugodi,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Bagalur,Bangalore,Karnataka,India","Bagaluru, Bangalore North, Bangalore Urban, Karnataka, 562149, India",0.695,77.6687093,13.1331868
"Vinayak Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"P Krishnappa Layout,Bangalore,Karnataka,India","Krishnappa Layout, Bellanduru, Mahadevapura Zone, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 560035, India",0.72,77.692721,12.9061542
"Crimson Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Hanumantha Nagar,Bangalore,Karnataka,India","Hanumantha Nagar, Vidyapeeta ward, South Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560019, India",0.7949999999999999,77.5635429,12.940641
"Bagalakunte,Bangalore,Karnataka,India","Bagalakunte, Dasarahalli Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",0.6799999999999999,77.49988256500504,13.05979975
"Lavelle Road,Bangalore,Karnataka,India","Lavelle Road, Shantala Nagar, East Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, BENGALURU, India",0.6199999999999999,77.5998217,12.9750062
"Goraguntepalya,Bangalore,Karnataka,India","Goraguntepalya, Tumkur Road, Goragunte Palya, HMT Ward, Rajarajeshwari Nagar Zone, Bengaluru, Bangalore North, Bangalore Urban, Karnataka, 560022, India",0.431,77.5408961,13.0284078
"Rajankunte,Bangalore,Karnataka,India","Rajankunte Railway Flyover, Rajanakunte, Bangalore North, Bangalore Urban, Karnataka, 562157, India",0.5199999999999999,77.5650242,13.1741337
"6th Block Rajaji Nagar,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"MLA Layout,Bangalore,Karnataka,India",NOT_FOUND,0.0,,
"Koramangala Industrial Layout,Bangalore,Karnataka,India","Koramangala Inner Ring Road, ST Bed Layout, Ejipura, South Zone, Bengaluru, Bangalore South, Bangalore Urban, Karnataka, 560034, India",0.6199999999999999,77.6285411,12.938179
"Kyalasanahalli,Bangalore,Karnataka,India","Kyalasanahalli, Bengaluru, Bangalore East, Bangalore Urban, Karnataka, 56007, India",0.7050000000000001,77.6591321,13.0564575
